년도,사번,Emp. Group,직무명,역할구분 (MPRS),성별
2020,32358,Nonexempt,장치운전원,비대상,남
2020,32382,Nonexempt,장치운전원,비대상,남
2020,32397,Nonexempt,장치운전원,비대상,남
2020,32437,Manager,Olefin생산3 PL,P,남
2020,32660,Nonexempt,장치운전원,비대상,남
2020,32661,Nonexempt,장치운전원,비대상,남
2020,32736,Nonexempt,장치운전원,비대상,남
2020,32737,Nonexempt,장치운전원,비대상,남
2020,31090,Nonexempt,저유운전원,비대상,남
2020,31151,Manager,총반장 인수인계,비대상,남
2020,31159,Nonexempt,저유운전원,비대상,남
2020,31204,Nonexempt,저유운전원,비대상,남
2020,31214,Nonexempt,장치운전원,비대상,남
2020,31263,Manager,Olefin교관,비대상,남
2020,31265,Nonexempt,운영교대반장,비대상,남
2020,31266,Nonexempt,NCC운영반장,비대상,남
2020,31296,Nonexempt,Olefin교대반장,비대상,남
2020,31303,Nonexempt,Olefin총반장,비대상,남
2020,31307,Nonexempt,장치운전원,비대상,남
2020,31317,Nonexempt,운영교대반장,비대상,남
2020,31318,Nonexempt,장치운전원,비대상,남
2020,31320,Nonexempt,장치운전원,비대상,남
2020,31323,Nonexempt,저유운전원,비대상,남
2020,31324,Nonexempt,운영교대반장,비대상,남
2020,31325,Nonexempt,운영총반장,비대상,남
2020,31384,Nonexempt,Olefin교대반장,비대상,남
2020,31385,Nonexempt,장치운전원,비대상,남
2020,31386,Nonexempt,운영교관,비대상,남
2020,31409,Nonexempt,저유운전원,비대상,남
2020,31461,Nonexempt,장치운전원,비대상,남
2020,31462,Nonexempt,저유운전원,비대상,남
2020,31463,Nonexempt,저유운전원,비대상,남
2020,31558,Nonexempt,저유운전원,비대상,남
2020,31559,Nonexempt,운영교대반장,비대상,남
2020,31560,Nonexempt,장치운전원,비대상,남
2020,31575,Nonexempt,장치운전원,비대상,남
2020,31581,Nonexempt,Olefin교대반장,비대상,남
2020,31617,Nonexempt,Olefin교대반장,비대상,남
2020,31620,Nonexempt,장치운전원,비대상,남
2020,31630,Nonexempt,저유운전원,비대상,남
2020,31639,Nonexempt,장치운전원,비대상,남
2020,31640,Nonexempt,저유운전원,비대상,남
2020,31675,Nonexempt,장치운전원,비대상,남
2020,31718,Nonexempt,장치운전원,비대상,남
2020,31773,Nonexempt,장치운전원,비대상,남
2020,31780,Nonexempt,저유운전원,비대상,남
2020,31883,Nonexempt,장치운전원,비대상,남
2020,32226,Nonexempt,저유운전원,비대상,남
2020,32231,Nonexempt,장치운전원,비대상,남
2020,32339,Manager,PC생산·출하 PL,P,남
2020,32351,Nonexempt,장치운전원,비대상,남
2020,32352,Nonexempt,장치운전원,비대상,남
2020,32353,Nonexempt,장치운전원,비대상,남
2020,32375,Nonexempt,장치운전원,비대상,남
2020,32379,Nonexempt,저유운전원,비대상,남
2020,32662,Nonexempt,장치운전원,비대상,남
2020,32663,Nonexempt,저유운전원,비대상,남
2020,32664,Nonexempt,저유운전원,비대상,남
2020,32738,Nonexempt,저유운전원,비대상,남
2020,32739,Nonexempt,저유운전원,비대상,남
2020,32740,Nonexempt,저유운전원,비대상,남
2020,30056,Executive,Aromatic공장장,비대상,남
2020,31081,Nonexempt,생산관리원,비대상,남
2020,32062,Manager,안전·환경·보건관리원,비대상,남
2020,32046,Manager,생산기술기사,P,남
2020,32095,Nonexempt,Aromatic생산기술원,비대상,남
2020,32417,Exempt,생산기술기사,P,남
2020,32425,Manager,생산기술기사,P,남
2020,32474,Manager,생산기술기사,P,남
2020,32475,Manager,생산기술기사,P,남
2020,32479,Exempt,생산기술기사,P,여
2020,32531,Exempt,생산기술기사,P,남
2020,32568,Manager,Basic Chemical Tech 2 PL,P,남
2020,32610,Exempt,생산기술기사,P,여
2020,32614,Exempt,생산기술기사,P,남
2020,32617,Exempt,생산기술기사,P,여
2020,32698,Exempt,생산기술기사,P,남
2020,31126,Nonexempt,Aromatic총반장,비대상,남
2020,31131,Nonexempt,장치운전원,비대상,남
2020,31205,Nonexempt,장치운전원,비대상,남
2020,31212,Nonexempt,장치운전원,비대상,남
2020,31219,Nonexempt,장치운전원,비대상,남
2020,31221,Nonexempt,Aromatic교관,비대상,남
2020,31311,Nonexempt,장치운전원,비대상,남
2020,31343,Nonexempt,장치운전원,비대상,남
2020,31344,Nonexempt,장치운전원,비대상,남
2020,31346,Nonexempt,Aromatic교대반장,비대상,남
2020,31382,Nonexempt,장치운전원,비대상,남
2020,31399,Nonexempt,장치운전원,비대상,남
2020,31407,Nonexempt,장치운전원,비대상,남
2020,31422,Nonexempt,장치운전원,비대상,남
2020,31460,Nonexempt,장치운전원,비대상,남
2020,31464,Nonexempt,장치운전원,비대상,남
2020,31475,Nonexempt,장치운전원,비대상,남
2020,31476,Nonexempt,장치운전원,비대상,남
2020,31530,Nonexempt,장치운전원,비대상,남
2020,31580,Nonexempt,Aromatic교대반장,비대상,남
2020,31624,Nonexempt,장치운전원,비대상,남
2020,31632,Nonexempt,Aromatic교대반장,비대상,남
2020,31635,Nonexempt,장치운전원,비대상,남
2020,31653,Nonexempt,장치운전원,비대상,남
2020,31654,Nonexempt,장치운전원,비대상,남
2020,31655,Nonexempt,장치운전원,비대상,남
2020,31658,Nonexempt,장치운전원,비대상,남
2020,31660,Nonexempt,Aromatic교대반장,비대상,남
2020,31720,Nonexempt,장치운전원,비대상,남
2020,31763,Nonexempt,장치운전원,비대상,남
2020,31875,Nonexempt,장치운전원,비대상,남
2020,31885,Nonexempt,장치운전원,비대상,남
2020,31886,Nonexempt,장치운전원,비대상,남
2020,31887,Nonexempt,장치운전원,비대상,남
2020,32210,Nonexempt,장치운전원,비대상,남
2020,32220,Nonexempt,장치운전원,비대상,남
2020,32246,Nonexempt,장치운전원,비대상,남
2020,32251,Manager,Aromatic생산1 PL,P,남
2020,32372,Nonexempt,장치운전원,비대상,남
2020,32374,Nonexempt,장치운전원,비대상,남
2020,32665,Nonexempt,장치운전원,비대상,남
2020,32666,Nonexempt,장치운전원,비대상,남
2020,32667,Nonexempt,장치운전원,비대상,남
2020,32668,Nonexempt,장치운전원,비대상,남
2020,32717,Nonexempt,장치운전원,비대상,남
2020,32718,Nonexempt,장치운전원,비대상,남
2020,32719,Nonexempt,장치운전원,비대상,남
2020,32720,Nonexempt,장치운전원,비대상,남
2020,32721,Nonexempt,장치운전원,비대상,남
2020,32757,Nonexempt,장치운전원,비대상,남
2020,31084,Nonexempt,장치운전원,비대상,남
2020,31124,Nonexempt,장치운전원,비대상,남
2020,31132,Nonexempt,장치운전원,비대상,남
2020,31134,Nonexempt,Aromatic총반장,비대상,남
2020,31157,Nonexempt,장치운전원,비대상,남
2020,31229,Nonexempt,Aromatic교관,비대상,남
2020,31308,Nonexempt,Aromatic교대반장,비대상,남
2020,31312,Nonexempt,장치운전원,비대상,남
2020,31328,Nonexempt,Aromatic교대반장,비대상,남
2020,31364,Nonexempt,장치운전원,비대상,남
2020,31397,Nonexempt,장치운전원,비대상,남
2020,31398,Nonexempt,장치운전원,비대상,남
2020,31402,Nonexempt,장치운전원,비대상,남
2020,31408,Nonexempt,Aromatic교대반장,비대상,남
2020,31429,Nonexempt,Aromatic교대반장,비대상,남
2020,31446,Nonexempt,장치운전원,비대상,남
2020,31455,Nonexempt,장치운전원,비대상,남
2020,31459,Nonexempt,장치운전원,비대상,남
2020,31529,Nonexempt,장치운전원,비대상,남
2020,31533,Nonexempt,장치운전원,비대상,남
2020,31537,Nonexempt,장치운전원,비대상,남
2020,31571,Nonexempt,장치운전원,비대상,남
2020,31572,Nonexempt,장치운전원,비대상,남
2020,31598,Nonexempt,장치운전원,비대상,남
2020,31644,Nonexempt,장치운전원,비대상,남
2020,31672,Nonexempt,장치운전원,비대상,남
2020,31678,Nonexempt,장치운전원,비대상,남
2020,31698,Nonexempt,장치운전원,비대상,남
2020,31721,Nonexempt,장치운전원,비대상,남
2020,31722,Nonexempt,장치운전원,비대상,남
2020,31723,Nonexempt,장치운전원,비대상,남
2020,31890,Nonexempt,장치운전원,비대상,남
2020,31894,Nonexempt,장치운전원,비대상,남
2020,31896,Nonexempt,장치운전원,비대상,남
2020,31897,Nonexempt,장치운전원,비대상,남
2020,31989,Nonexempt,장치운전원,비대상,남
2020,31990,Nonexempt,장치운전원,비대상,남
2020,31992,Nonexempt,장치운전원,비대상,남
2020,32020,Nonexempt,장치운전원,비대상,남
2020,32217,Nonexempt,장치운전원,비대상,남
2020,32228,Nonexempt,장치운전원,비대상,남
2020,32235,Nonexempt,장치운전원,비대상,남
2020,32322,Nonexempt,장치운전원,비대상,남
2020,32327,Nonexempt,장치운전원,비대상,남
2020,32378,Nonexempt,장치운전원,비대상,남
2020,32452,Manager,Aromatic생산2 PL,P,남
2020,32675,Nonexempt,장치운전원,비대상,남
2020,32726,Nonexempt,장치운전원,비대상,남
2020,32019,Nonexempt,장치운전원,비대상,남
2020,32024,Nonexempt,장치운전원,비대상,남
2020,32026,Nonexempt,장치운전원,비대상,남
2020,32032,Manager,Aromatic총반장,비대상,남
2020,32039,Nonexempt,장치운전원,비대상,남
2020,32040,Nonexempt,Aromatic교대반장,비대상,남
2020,32041,Nonexempt,Aromatic교관,비대상,남
2020,32042,Nonexempt,장치운전원,비대상,남
2020,32043,Nonexempt,장치운전원,비대상,남
2020,32044,Nonexempt,장치운전원,비대상,남
2020,32045,Nonexempt,장치운전원,비대상,남
2020,32053,Nonexempt,Aromatic교대반장,비대상,남
2020,32054,Nonexempt,장치운전원,비대상,남
2020,32055,Nonexempt,장치운전원,비대상,남
2020,32056,Nonexempt,장치운전원,비대상,남
2020,32061,Nonexempt,장치운전원,비대상,남
2020,32063,Nonexempt,Aromatic교대반장,비대상,남
2020,32064,Nonexempt,장치운전원,비대상,남
2020,32068,Nonexempt,장치운전원,비대상,남
2020,32074,Nonexempt,장치운전원,비대상,남
2020,32088,Nonexempt,장치운전원,비대상,남
2020,32093,Nonexempt,Aromatic교대반장,비대상,남
2020,32094,Nonexempt,장치운전원,비대상,남
2020,32096,Nonexempt,장치운전원,비대상,남
2020,32098,Nonexempt,장치운전원,비대상,남
2020,32104,Nonexempt,장치운전원,비대상,남
2020,32105,Nonexempt,장치운전원,비대상,남
2020,32243,Nonexempt,장치운전원,비대상,남
2020,32377,Nonexempt,장치운전원,비대상,남
2020,32669,Nonexempt,장치운전원,비대상,남
2020,32670,Nonexempt,장치운전원,비대상,남
2020,32688,Manager,Aromatic생산3 PL,P,남
2020,32722,Nonexempt,장치운전원,비대상,남
2020,32723,Nonexempt,장치운전원,비대상,남
2020,31082,Nonexempt,저장·출하운영원,비대상,남
2020,31086,Nonexempt,Aromatic총반장,비대상,남
2020,31127,Nonexempt,장치운전원,비대상,남
2020,31129,Nonexempt,장치운전원,비대상,남
2020,31217,Nonexempt,장치운전원,비대상,남
2020,31218,Nonexempt,Aromatic교관,비대상,남
2020,31220,Nonexempt,장치운전원,비대상,남
2020,31233,Nonexempt,장치운전원,비대상,남
2020,31345,Nonexempt,장치운전원,비대상,남
2020,31347,Nonexempt,장치운전원,비대상,남
2020,31406,Nonexempt,장치운전원,비대상,남
2020,31453,Nonexempt,Aromatic교대반장,비대상,남
2020,31458,Nonexempt,장치운전원,비대상,남
2020,31540,Nonexempt,장치운전원,비대상,남
2020,31563,Nonexempt,Aromatic교대반장,비대상,남
2020,31566,Nonexempt,장치운전원,비대상,남
2020,31619,Nonexempt,장치운전원,비대상,남
2020,31626,Nonexempt,장치운전원,비대상,남
2020,31645,Nonexempt,장치운전원,비대상,남
2020,31651,Nonexempt,장치운전원,비대상,남
2020,31656,Nonexempt,장치운전원,비대상,남
2020,31659,Nonexempt,Aromatic교대반장,비대상,남
2020,31674,Nonexempt,장치운전원,비대상,남
2020,31877,Nonexempt,장치운전원,비대상,남
2020,31895,Nonexempt,장치운전원,비대상,남
2020,32025,Nonexempt,장치운전원,비대상,남
2020,32033,Nonexempt,장치운전원,비대상,남
2020,32057,Nonexempt,Aromatic교대반장,비대상,남
2020,32089,Nonexempt,장치운전원,비대상,남
2020,32097,Nonexempt,장치운전원,비대상,남
2020,32213,Nonexempt,장치운전원,비대상,남
2020,32222,Nonexempt,장치운전원,비대상,남
2020,32223,Nonexempt,장치운전원,비대상,남
2020,32233,Nonexempt,장치운전원,비대상,남
2020,32265,Nonexempt,장치운전원,비대상,남
2020,32309,Nonexempt,장치운전원,비대상,남
2020,32318,Nonexempt,장치운전원,비대상,남
2020,32470,Manager,Aromatic생산4 PL,P,남
2020,32724,Nonexempt,장치운전원,비대상,남
2020,32725,Nonexempt,장치운전원,비대상,남
2020,31089,Manager,안전관리원,비대상,남
2020,31909,Nonexempt,환경관리원,비대상,남
2020,32022,Manager,안전관리원,비대상,남
2020,32052,Manager,환경관리원,비대상,남
2020,32081,Manager,안전관리원,비대상,남
2020,32103,Nonexempt,간호사,비대상,여
2020,32232,Nonexempt,안전관리원,비대상,남
2020,32308,Nonexempt,환경관리원,비대상,남
2020,32629,Nonexempt,안전관리원,비대상,남
2020,31155,Nonexempt,Polymer기술원,비대상,남
2020,31443,Nonexempt,Polymer기술원,비대상,남
2020,32290,Manager,생산기술기사,P,남
2020,32296,Exempt,생산기술기사,P,남
2020,32450,Manager,생산기술기사,P,남
2020,32488,Manager,생산기술기사,P,남
2020,32569,Manager,Global Tech지원 PL,P,남
2020,32707,Manager,Project기사,P,남
2020,32460,Manager,경쟁력강화 담당,P,남
2020,32471,Manager,Tech & Value-Up Squad PO,P,남
2020,32564,Exempt,전략투자 담당,P,남
2020,32628,Manager,Agile Task 담당,P,남
2020,32454,Manager,SHE Compliance Squad PO,P,남
2020,32457,Manager,New Biz. 담당,P,남
2020,32481,Exempt,통합 인허가 담당,P,남
2020,32611,Exempt,SHE Coordi‘ 담당,P,남
2020,30034,Executive,project담당,비대상,남
2020,30047,Executive,전략본부장,비대상,남
2020,32600,Manager,추후부여,비대상,남
2020,32525,Manager,법무원/변호사,S,여
2020,32685,Manager,SKGC Legal PL,S,남
2020,32715,Manager,법무원,S,남
2020,32749,Manager,법무원/변호사,S,여
2020,39103,Contractor,법무원/외국변호사,S,남
2020,39134,Contractor,법무원/외국변호사,S,여
2020,32703,Manager,정보보호담당,비대상,남
2020,31745,Manager,화학물질/SHE 정책 대응 담당,S,남
2020,32449,Manager,Product Stewardship 담당,S,남
2020,32537,Manager,제품 사규 및 Audit 담당,S,남
2020,32702,Manager,Product Responsible Care CoE Leader,S,남
2020,32779,Manager,Product Stewardship 담당,S,여
2020,31838,Manager,경영기획실장 직무대행,S,남
2020,31109,Manager,기획관리원,S,남
2020,31926,Manager,기획관리원,S,남
2020,31955,Manager,기획관리원,S,남
2020,31972,Manager,기획관리원,S,여
2020,32545,Nonexempt,기획운영원,비대상,여
2020,32583,Manager,기획관리원,S,남
2020,32606,Exempt,기획관리원,S,여
2020,32748,Manager,전략기획 PL,S,남
2020,32751,Manager,기획관리원,S,남
2020,32774,Exempt,기획관리원,S,남
2020,32778,Manager,기획관리원,S,여
2020,31690,Manager,신규 DBL 과제 발굴/추진,S,남
2020,31939,Manager,지속가능 생태계 구축/활성화,S,여
2020,32151,Manager,전사 SV 추진체계 담당,S,남
2020,32390,Exempt,신규 DBL 과제 발굴/추진,S,남
2020,31358,Manager,동반성장기획원,S,남
2020,31957,Manager,동반성장기획원,S,남
2020,31835,Nonexempt,기획운영원,비대상,여
2020,32260,Manager,기획관리원,S,여
2020,32386,Exempt,기획관리원,S,남
2020,32528,Exempt,기획관리원,S,남
2020,32620,Manager,기획관리원,S,남
2020,32624,Manager,기획관리원,S,남
2020,32637,Nonexempt,신용관리운영원,비대상,여
2020,32677,Manager,경영분석 PL,S,남
2020,32684,Manager,기획관리원,S,남
2020,31798,Manager,TF PL,S,남
2020,31868,Manager,ERP기획원,S,남
2020,32171,Manager,ERP기획원,S,여
2020,32199,Manager,ERP기획원,S,남
2020,32392,Exempt,ERP기획원,S,남
2020,32404,Manager,ERP기획원,S,여
